43000	0.018195	0.025855	0.013054	0.005141	0.001039	0.024816
44000	0.018543	0.02479	0.0133	0.005243	0.001293	0.023497
45000	0.018462	0.027392	0.013397	0.005065	0.001029	0.026363
46000	0.019177	0.02527	0.013946	0.005231	0.00184	0.02343
47000	0.019147	0.026804	0.014065	0.005082	0.001047	0.025757
48000	0.019721	0.025722	0.014529	0.005192	0.001308	0.024414
49000	0.020013	0.030319	0.014783	0.00523	0.001015	0.029304
50000	0.020112	0.023265	0.015065	0.005047	0.00553	0.017735
51000	0.020447	0.02279	0.015363	0.005084	0.001017	0.021773
52000	0.020988	0.02121	0.015754	0.005234	0.001293	0.019917
53000	0.020951	0.024239	0.015757	0.005194	0.001033	0.023206
54000	0.021461	0.024671	0.016253	0.005208	0.00181	0.022861
55000	0.021502	0.026663	0.016239	0.005263	0.001023	0.02564
56000	0.022187	0.025123	0.017012	0.005175	0.001298	0.023825
57000	0.022292	0.028571	0.017099	0.005193	0.001	0.027571
58000	0.023246	0.023061	0.017665	0.005581	0.003041	0.02002
59000	0.023147	0.025942	0.017809	0.005338	0.00101	0.024932
60000	0.023397	0.024927	0.018126	0.005271	0.001289	0.023638
61000	0.023685	0.028192	0.018185	0.0055	0.00103	0.027162
62000	0.024075	0.025155	0.018726	0.005349	0.001849	0.023306
63000	0.024172	0.026935	0.018847	0.005325	0.001026	0.025909
64000	0.024671	0.025966	0.019355	0.005316	0.001284	0.024682
65000	0.024775	0.034744	0.019274	0.005501	0.00092	0.033824
66000	0.026035	0.034686	0.020508	0.005527	0.02194	0.012746
67000	0.026406	0.016947	0.020823	0.005583	0.001015	0.015932
68000	0.026292	0.01644	0.020609	0.005683	0.001291	0.015149
69000	0.026784	0.018554	0.021196	0.005588	0.001028	0.017526
70000	0.026953	0.017629	0.021452	0.005501	0.001827	0.015802
71000	0.027143	0.019585	0.021515	0.005628	0.00103	0.018555
72000	0.027434	0.018637	0.021748	0.005686	0.0013	0.017337
73000	0.028103	0.02198	0.022351	0.005752	0.001016	0.020964
74000	0.028184	0.016271	0.022547	0.005637	0.003023	0.013248
75000	0.02855	0.020706	0.022941	0.005609	0.000975	0.019731
76000	0.029436	0.019845	0.023779	0.005657	0.001283	0.018562
77000	0.029407	0.022335	0.023694	0.005713	0.001021	0.021314
78000	0.029739	0.020294	0.023881	0.005858	0.001873	0.018421
79000	0.030624	0.022196	0.024865	0.005759	0.001021	0.021175
80000	0.030139	0.021206	0.0244	0.005739	0.001292	0.019914
81000	0.031101	0.025388	0.025445	0.005656	0.000995	0.024393
82000	0.031089	0.018621	0.025466	0.005623	0.005427	0.013194
83000	0.031827	0.017622	0.025877	0.00595	0.001018	0.016604
84000	0.031991	0.016848	0.026223	0.005768	0.001291	0.015557
85000	0.032334	0.018758	0.026445	0.005889	0.001018	0.01774
86000	0.032674	0.029679	0.026891	0.005783	0.000795	0.028884
87000	0.033124	0.026772	0.0273	0.005824	0.001828	0.024944
88000	0.03392	0.027894	0.027242	0.006678	0.001046	0.026848
89000	0.033129	0.028511	0.027373	0.005756	0.001288	0.027223
90000	0.03451	0.0302	0.028789	0.005721	0.001031	0.029169
91000	0.033558	0.028694	0.027914	0.005644	0.003042	0.025652
92000	0.034346	0.027415	0.028631	0.005715	0.001028	0.026387
93000	0.035256	0.027571	0.029552	0.005704	0.001302	0.026269
94000	0.034974	0.030445	0.029172	0.005802	0.001027	0.029418
95000	0.034943	0.027786	0.029188	0.005755	0.001856	0.02593
96000	0.035736	0.028577	0.029948	0.005788	0.001034	0.027543
97000	0.035984	0.03256	0.030023	0.005961	0.001256	0.031304
98000	0.036058	0.034246	0.030421	0.005637	0.001024	0.033222
99000	0.036193	0.029344	0.030562	0.005631	0.0108	0.018544
100000	0.037602	0.021473	0.031295	0.006307	0.001035	0.020438
